Country,Goal,Window,Model Type,Model,params,Error (MSE),Error (R2),Prediction Year,Prediction,Actual Value,Prediction Error
Austria,goal1,2020,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794b39dcefb0>,"Intercept   198.77
year         -0.05
dtype: float64",0.17197539302802484,0.3646464646464639,2021,99.02857142857277,99.0,0.02857142857277495
Austria,goal2,2020,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794b39deca60>,"Intercept   -24.39
year          0.05
dtype: float64",2.808566871724766,0.03394984326018813,2021,75.35238095238043,75.0,0.3523809523804289
Austria,goal3,2020,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794b39dedc00>,"Intercept   -990.51
year           0.54
dtype: float64",0.6655730234677968,0.9462421788737548,2021,96.10476190476152,95.0,1.1047619047615171
Austria,goal4,2020,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794b39deca30>,"Intercept   28.56
year         0.03
dtype: float64",0.3297334244702673,0.12290909090908897,2021,96.7999999999976,98.0,-1.2000000000024045
Austria,goal5,2020,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794b39defbb0>,"Intercept   -994.26
year           0.53
dtype: float64",2.7204374572795174,0.8085618085618118,2021,81.85714285714312,84.0,-2.142857142856883
Austria,goal6,2020,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794b39301240>,"Intercept   133.67
year         -0.02
dtype: float64",0.3935292777398039,0.04257206208425768,2021,91.67619047619084,91.0,0.6761904761908397
Austria,goal7,2020,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794b39302440>,"Intercept   -691.90
year           0.39
dtype: float64",1.3892230576441051,0.8127364864864871,2021,87.62380952380806,87.0,0.6238095238080632
Austria,goal8,2020,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794b39302140>,"Intercept   1.58
year        0.04
dtype: float64",0.48386876281613206,0.10618686868686689,2021,77.7000000000003,77.0,0.7000000000003013
Austria,goal9,2020,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794b393027d0>,"Intercept   -3039.69
year            1.55
dtype: float64",1.6307131465026152,0.9835950142339129,2021,99.4190476190497,97.0,2.4190476190497066
Austria,goal10,2020,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794b3931d900>,"Intercept   122.57
year         -0.01
dtype: float64",1.8112781954887216,0.00454545454545463,2021,93.6999999999997,94.0,-0.3000000000002956
Austria,goal11,2020,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794b3931e8c0>,"Intercept   -202.49
year           0.15
dtype: float64",0.4700843016632539,0.6539416303253907,2021,96.72380952381019,97.0,-0.27619047618981085
Austria,goal12,2020,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794b3931ed40>,"Intercept   -599.83
year           0.32
dtype: float64",1.070061517429956,0.7931421775898486,2021,43.21428571428669,42.0,1.2142857142866887
Austria,goal13,2020,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794b3933a7d0>,"Intercept   -737.90
year           0.40
dtype: float64",3.61102756892231,0.6423038728897712,2021,70.49523809524112,70.0,0.4952380952411204
Austria,goal15,2020,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794b3931fac0>,"Intercept   27.29
year         0.02
dtype: float64",0.7521758942811567,0.025590318772137688,2021,71.90952380952572,70.0,1.909523809525723
Austria,goal16,2020,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794b3933a9e0>,"Intercept   298.65
year         -0.10
dtype: float64",0.37040328092959673,0.5352487135506001,2021,91.29999999999873,89.0,2.2999999999987324
Austria,goal17,2020,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794b3933b850>,"Intercept   -166.98
year           0.12
dtype: float64",0.44383686488949764,0.5550479671082673,2021,69.23809523809331,71.0,-1.7619047619066919
Azerbaijan,goal1,2020,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794b39352230>,"Intercept   -1593.26
year            0.84
dtype: float64",59.00097972203209,0.32658072804248517,2021,104.90952380952558,99.0,5.909523809525581
Azerbaijan,goal2,2020,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794b39350fa0>,"Intercept   -348.42
year           0.20
dtype: float64",9.054568238778792,0.15352091675896484,2021,58.40476190476102,58.0,0.4047619047610169
Azerbaijan,goal3,2020,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794b39350bb0>,"Intercept   -2024.65
year            1.04
dtype: float64",2.2893597630439886,0.9502692429521694,2021,75.09523809524217,71.0,4.095238095242166
Azerbaijan,goal4,2020,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794b39353d00>,"Intercept   -2241.86
year            1.15
dtype: float64",11.236386420596617,0.8265238282843967,2021,80.97619047619082,89.0,-8.023809523809177
Azerbaijan,goal5,2020,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794b3936d390>,"Intercept   -623.15
year           0.34
dtype: float64",0.8536796536796556,0.8420138303255182,2021,54.019047619048365,54.0,0.01904761904836505
Azerbaijan,goal6,2020,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794b3936e590>,"Intercept   -1501.35
year            0.78
dtype: float64",3.6971519708362504,0.8686174174952206,2021,68.20952380952349,66.0,2.209523809523489
Azerbaijan,goal7,2020,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794b3936e290>,"Intercept   -667.23
year           0.36
dtype: float64",1.2494190020505656,0.8120218017276865,2021,70.30000000000132,69.0,1.3000000000013188
Azerbaijan,goal8,2020,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794b393824a0>,"Intercept   -562.53
year           0.31
dtype: float64",0.6164730006835384,0.865588673621458,2021,70.01428571428687,69.0,1.0142857142868706
Azerbaijan,goal9,2020,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794b39381810>,"Intercept   -3355.98
year            1.68
dtype: float64",12.699134199134093,0.9002646534632213,2021,42.97619047619128,41.0,1.9761904761912774
Azerbaijan,goal10,2020,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794b39383cd0>,"Intercept   -1437.25
year            0.76
dtype: float64",68.07685121895638,0.2570387407996829,2021,103.4333333333343,98.0,5.4333333333343035
Azerbaijan,goal11,2020,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794b393834f0>,"Intercept   -1206.65
year            0.64
dtype: float64",1.5946229209386986,0.9120952548418706,2021,84.69523809523912,81.0,3.6952380952391195
Azerbaijan,goal12,2020,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794b393a2920>,"Intercept   303.89
year         -0.11
dtype: float64",0.5151970836181351,0.4835084513476484,2021,83.41904761904732,84.0,-0.5809523809526809
Azerbaijan,goal13,2020,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794b393a0820>,"Intercept   334.45
year         -0.13
dtype: float64",0.8205285942128037,0.4393991282689921,2021,79.85238095237955,81.0,-1.1476190476204522
Azerbaijan,goal15,2020,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794b393a2a70>,"Intercept   -353.28
year           0.21
dtype: float64",0.8266119845067167,0.6791651927838716,2021,66.66666666666794,66.0,0.6666666666679362
Azerbaijan,goal16,2020,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794b393a3970>,"Intercept   630.61
year         -0.28
dtype: float64",1.2063112326270211,0.7236979438471978,2021,66.30952380952226,66.0,0.3095238095222612
Azerbaijan,goal17,2020,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794b393b9000>,"Intercept   -38.23
year          0.05
dtype: float64",4.061061745272272,0.02622377622377625,2021,66.76190476190528,71.0,-4.238095238094715
"Bahamas, The",goal2,2020,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794b393ba080>,"Intercept   -1104.29
year            0.58
dtype: float64",3.131123262702264,0.8121326042378642,2021,63.69047619047569,61.0,2.6904761904756924
"Bahamas, The",goal3,2020,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794b393b9f00>,"Intercept   -885.80
year           0.48
dtype: float64",1.1136933242196492,0.8936420209756726,2021,85.33333333333371,80.0,5.333333333333712
"Bahamas, The",goal4,2020,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794b393bb280>,"Intercept   302.06
year         -0.13
dtype: float64",6.123786739576218,0.09504040404040326,2021,47.47142857142859,40.0,7.471428571428589
"Bahamas, The",goal5,2020,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794b393d5480>,"Intercept   256.09
year         -0.09
dtype: float64",1.9915242652084764,0.15104895104895044,2021,67.11428571428584,68.0,-0.8857142857141582
"Bahamas, The",goal6,2020,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794b393d6680>,"Intercept   -1321.50
year            0.69
dtype: float64",3.7246981089087265,0.8380389553776612,2021,72.20476190476234,71.0,1.2047619047623357
"Bahamas, The",goal7,2020,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794b393d6380>,"Intercept   148.74
year         -0.04
dtype: float64",0.3144224196855785,0.16363636363636125,2021,69.99999999999893,71.0,-1.0000000000010658
"Bahamas, The",goal8,2020,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794b393ee590>,"Intercept   299.94
year         -0.12
dtype: float64",3.1305536568694485,0.1502782931354354,2021,63.71428571428572,65.0,-1.2857142857142776
"Bahamas, The",goal9,2020,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794b393ed900>,"Intercept   -3543.27
year            1.78
dtype: float64",12.423718386876168,0.9118273988551477,2021,55.15714285714557,57.0,-1.8428571428544274
"Bahamas, The",goal11,2020,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794b393ee980>,"Intercept   73.85
year         0.01
dtype: float64",0.04329004329004371,0.13636363636362825,2021,100.09523809523837,100.0,0.09523809523837201
"Bahamas, The",goal12,2020,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794b393ef5e0>,"Intercept   -1262.99
year            0.66
dtype: float64",3.232011847801223,0.8446297918948569,2021,67.71904761904761,70.0,-2.2809523809523853
"Bahamas, The",goal13,2020,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794b3890ea10>,"Intercept   -906.22
year           0.49
dtype: float64",3.298974709501046,0.7454967306475411,2021,80.65714285714364,81.0,-0.34285714285636004
"Bahamas, The",goal14,2020,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794b3890dfc0>,"Intercept   176.04
year         -0.06
dtype: float64",2.237525632262472,0.058256616800921535,2021,57.92857142857103,60.0,-2.0714285714289673
"Bahamas, The",goal15,2020,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794b3890cbe0>,"Intercept   -239.80
year           0.14
dtype: float64",1.116700843016638,0.40749516441005496,2021,38.41904761904817,38.0,0.4190476190481718
"Bahamas, The",goal16,2020,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794b3890f400>,"Intercept   1460.45
year          -0.70
dtype: float64",6.11376167691954,0.763257869847545,2021,50.9952380952368,54.0,-3.0047619047631997
"Bahamas, The",goal17,2020,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794b389250f0>,"Intercept   -715.46
year           0.37
dtype: float64",1.734062428799263,0.7657782975318531,2021,40.44761904761958,45.0,-4.5523809523804175
Bahrain,goal2,2020,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794b38926170>,"Intercept   564.95
year         -0.25
dtype: float64",0.11558441558441586,0.9565742167437081,2021,58.38571428571464,60.0,-1.6142857142853586
Bahrain,goal3,2020,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794b38925ff0>,"Intercept   -1531.55
year            0.80
dtype: float64",0.9821827295511272,0.963740663481597,2021,90.49523809523885,87.0,3.4952380952388467
Bahrain,goal4,2020,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794b38926680>,"Intercept   -1230.02
year            0.65
dtype: float64",8.161130097972183,0.6802542312361645,2021,92.81904761904934,87.0,5.819047619049343
Bahrain,goal5,2020,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794b38941570>,"Intercept   -1940.81
year            0.99
dtype: float64",3.6358395989975056,0.9154702249155108,2021,51.31904761904889,50.0,1.319047619048888
Bahrain,goal6,2020,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794b38942770>,"Intercept   -73.28
year          0.06
dtype: float64",1.0822510822510818,0.1363636363636367,2021,57.952380952380466,61.0,-3.047619047619534
Bahrain,goal7,2020,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794b38942470>,"Intercept   106.64
year         -0.02
dtype: float64",0.2923672818409641,0.04381520119225679,2021,69.89523809523791,70.0,-0.10476190476208558
Bahrain,goal8,2020,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794b389566b0>,"Intercept   -148.59
year           0.11
dtype: float64",2.010754158122591,0.20090546903295414,2021,77.13333333333316,78.0,-0.8666666666668448
Bahrain,goal9,2020,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794b389559f0>,"Intercept   -3651.07
year            1.84
dtype: float64",15.254773296878358,0.8998411297440436,2021,65.46666666666806,64.0,1.4666666666680612
Bahrain,goal11,2020,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794b38956aa0>,"Intercept   75.54
year        -0.01
dtype: float64",2.8866940077466414,0.0019142902158492126,2021,51.9190476190477,52.0,-0.08095238095229718
Bahrain,goal12,2020,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794b38957700>,"Intercept   -324.02
year           0.19
dtype: float64",9.690863522442452,0.13069816873773898,2021,59.180952380953784,63.0,-3.8190476190462164
Bahrain,goal13,2020,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794b38975c60>,"Intercept   -312.04
year           0.16
dtype: float64",11.067965367965352,0.09058521791223739,2021,21.290476190476568,32.0,-10.709523809523432
Bahrain,goal14,2020,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794b38976140>,"Intercept   382.15
year         -0.16
dtype: float64",6.062702210070625,0.15181690679586968,2021,51.43809523809392,52.0,-0.561904761906078
Bahrain,goal15,2020,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794b38974ac0>,"Intercept   402.17
year         -0.18
dtype: float64",0.46479835953520315,0.7424242424242415,2021,34.71428571428646,36.0,-1.2857142857135386
Bahrain,goal16,2020,ols,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x794b38977580>,"Intercept   299.80
year         -0.12
dtype: float64",0.9974253816359123,0.3518359490672167,2021,66.20476190476043,66.0,0.20476190476043143
