country,goal,best_rmse_model,best_rmse,best_rmse_window,best_mape_model,best_mape,best_mape_window
Haiti,goal17,Ridge,0.37258992522928747,20,Ridge,0.011486173963047264,20
Haiti,goal2,Bayesian,0.8138811890642065,20,Bayesian,0.01398586378525703,20
Haiti,goal3,Bayesian,6.1239720519794405,15,Bayesian,0.04630070573481617,15
Haiti,goal4,Linear,0.4713573407202343,20,Ridge,0.006823382567090045,5
Haiti,goal5,Ridge,2.780669856459251,5,Ridge,0.025686567227505345,5
Haiti,goal6,Ridge,0.20518475823794563,20,Ridge,0.007233274941607756,20
Haiti,goal7,Linear,1.7010430839001842,15,Linear,0.04618716406155981,15
Haiti,goal8,Bayesian,0.13041313325425719,20,Bayesian,0.006077663381833671,20
Haiti,goal9,Ridge,3.8464375815571774,5,Ridge,0.07449763446048223,5
Honduras,goal1,Bayesian,11.923352882276072,10,Ridge,0.04386581817693712,10
Honduras,goal10,Ridge,1.90060156846279,10,Ridge,0.07171813551557936,10
Honduras,goal11,Ridge,1.073875598086093,5,Ridge,0.014174305266042853,5
Honduras,goal12,Bayesian,0.004532839096640562,15,Bayesian,0.0003000114637921909,10
Honduras,goal13,Bayesian,0.07921352360285959,5,Bayesian,0.001121455839155116,5
Honduras,goal14,Bayesian,0.2573211743919762,20,Bayesian,0.006411998694595121,20
Honduras,goal15,Ridge,0.13007394519356863,5,Ridge,0.002574859042613066,5
Honduras,goal16,Bayesian,0.8484151310673947,5,Ridge,0.0172103404712752,5
Honduras,goal17,Ridge,2.5920139190952116,5,Ridge,0.01692639475299919,5
Honduras,goal2,Bayesian,1.2229602265744592,5,Bayesian,0.0194284907514053,5
Honduras,goal3,Bayesian,1.5551597542320261,5,Bayesian,0.014628352361616236,15
Honduras,goal4,Bayesian,3.504131396150752,5,Bayesian,0.026844343278985498,5
Honduras,goal5,Bayesian,6.5704711474408475,10,Bayesian,0.03334681410564757,10
Honduras,goal6,Bayesian,0.9503505929721362,20,Bayesian,0.012304630910556903,20
Honduras,goal7,Bayesian,0.5918828009978876,15,Bayesian,0.010596070169776917,15
Honduras,goal8,Bayesian,2.1372443918467887,20,Ridge,0.018564386247663146,5
Honduras,goal9,Ridge,2.4390952588082926,5,Ridge,0.037107220142362556,5
Hungary,goal1,Bayesian,0.09850572820766137,20,Bayesian,0.0025375820146769793,5
Hungary,goal10,Bayesian,0.9336949517678051,20,Bayesian,0.01027693762635927,20
Hungary,goal11,Ridge,0.32358747504825414,15,Bayesian,0.00465125395998588,15
Hungary,goal12,Ridge,0.7622966507177233,5,Ridge,0.010375329392049238,5
Hungary,goal13,Bayesian,1.6682941607637138,20,Ridge,0.010487898876064347,5
Hungary,goal15,Bayesian,3.951514972628888,10,Ridge,0.013314634548753547,5
Hungary,goal16,Bayesian,1.135986588178411,5,Ridge,0.010011475945600647,5
Hungary,goal17,Ridge,2.2304828186168577,5,Ridge,0.018283225684922588,5
Hungary,goal2,Bayesian,5.643674204888823,15,Bayesian,0.024824589389077202,15
Hungary,goal3,Ridge,0.40635058721180517,5,Ridge,0.006157799709162621,5
Hungary,goal4,Ridge,0.7377990430622434,5,Ridge,0.00768286595749796,5
Hungary,goal5,Ridge_Auto,0.6020886416806221,5,Linear,0.010647959942951408,5
Hungary,goal6,Bayesian,0.013090748784608692,20,Bayesian,0.001292691492343413,20
Hungary,goal7,Bayesian,1.096370883841259,20,Ridge,0.012424816645171071,5
Hungary,goal8,Ridge,1.9158590691604866,5,Ridge,0.01469856958702284,5
Hungary,goal9,Ridge_Auto,2.314105809012832,5,Ridge,0.016787596223360776,20
Iceland,goal1,Linear,0.0,5,Linear,0.0,5
Iceland,goal10,Ridge,0.8410999766658829,20,Ridge,0.00765653153153167,20
Iceland,goal11,Linear,0.0,5,Linear,0.0,5
Iceland,goal12,Bayesian,3.030567215386185,20,Bayesian,0.03380421849452025,20
Iceland,goal13,Linear,17.206966759002967,20,Linear,0.04750035181536772,20
Iceland,goal14,Bayesian,0.5700858338418032,15,Bayesian,0.009130022814847734,15
Iceland,goal15,Ridge,5.442192257503736,5,Ridge,0.041749667142282766,5
Iceland,goal16,Ridge,1.1849325793824073,5,Ridge,0.008419902393169598,5
Iceland,goal17,Ridge_Auto,0.7504222408854706,5,Linear,0.009930695423209413,5
Iceland,goal2,Bayesian,1.2679060427679443,5,Bayesian,0.01346113286303212,5
Iceland,goal3,Bayesian,0.2483782186811589,10,Ridge,0.004195364889939633,10
Iceland,goal4,Bayesian,0.46947119537646936,20,Ridge,0.006093354201543522,5
Iceland,goal5,Bayesian,9.488769624452292,20,Bayesian,0.02953828189543301,5
Iceland,goal6,Bayesian,1.5773030543540763,15,Ridge,0.015318724581208438,20
Iceland,goal7,Bayesian,0.014001963792164753,10,Ridge,0.000608960417572863,5
Iceland,goal8,Bayesian,2.274310139027092,5,Bayesian,0.01599890434133999,5
Iceland,goal9,Bayesian,1.0800788738273204,20,Bayesian,0.009155170774743782,20
India,goal1,Bayesian,14.208194606451453,20,Bayesian,0.04107187671338805,20
India,goal10,Ridge,0.9521009134406021,5,Bayesian,0.017198386586897357,5
India,goal11,Bayesian,0.6661444341683888,15,Bayesian,0.012558248809287138,15
India,goal12,Ridge,0.2852370595911363,5,Ridge,0.005189139505862069,5
India,goal13,Ridge,0.2501623271848155,10,Ridge,0.0036903139409870133,10
India,goal14,Bayesian,7.791159273841668,5,Ridge,0.030105917016398788,5
India,goal15,Bayesian,0.48651887778251024,15,Ridge,0.012239833458004052,5
India,goal16,Ridge,2.750795998260046,5,Ridge,0.02072398768019283,5
India,goal17,Linear,0.45936507936508597,10,Linear,0.011644291582138496,10
India,goal2,Ridge,1.1483253588516709,5,Ridge,0.015933316536206676,5
India,goal3,Ridge,2.2441583297082808,5,Ridge,0.021140486565981546,5
India,goal4,Ridge,7.912762070465413,5,Ridge,0.02584994442605417,5
India,goal5,Linear,1.901904761904673,10,Linear,0.03211898169229285,10
India,goal6,Ridge,0.2132248761672764,10,Linear,0.0062138056457883015,10
India,goal7,Ridge_Auto,0.9557037420751606,5,Linear,0.012665533499203076,5
India,goal8,Ridge,4.293310134841185,5,Ridge,0.01722944742930721,5
India,goal9,Linear,1.7984210526319306,5,Linear,0.02102084336649209,5
Indonesia,goal1,Bayesian,1.6226126598877506,20,Bayesian,0.013036221941324467,20
Indonesia,goal10,Ridge,25.893031752936857,5,Ridge,0.07113206360880321,5
Indonesia,goal11,Linear,0.5144252077562221,20,Bayesian,0.009549634353644193,20
Indonesia,goal12,Bayesian,0.26017100505287155,10,Ridge,0.004158256398727389,5
Indonesia,goal13,Ridge,0.24247255702453147,10,Bayesian,0.0036834117367829954,5
Indonesia,goal14,Ridge,2.6066115702478774,5,Ridge,0.017585097833697095,5
Indonesia,goal15,Ridge,3.3574945628535047,5,Ridge,0.02688979884222881,5
Indonesia,goal16,Bayesian,1.320183501914591,20,Bayesian,0.014114969387920177,20
Indonesia,goal17,Bayesian,1.188089688535195,5,Bayesian,0.014103610048750118,5
Indonesia,goal2,Ridge,2.1283704396964733,20,Ridge,0.021754862581475545,20
Indonesia,goal3,Bayesian,1.43865044714124,5,Bayesian,0.012380411553670196,5
Indonesia,goal4,Ridge,5.559391039582269,5,Bayesian,0.019336177861872108,10
Indonesia,goal5,Bayesian,0.5645894438744957,20,Bayesian,0.010662635083541205,20
Indonesia,goal6,Linear,0.302050894431906,15,Linear,0.006293411880280568,15
Indonesia,goal7,Ridge,1.6783450720460198,10,Linear,0.017898903076523927,10
Indonesia,goal8,Ridge,0.9602435841670317,5,Ridge,0.009952514070189643,5
Indonesia,goal9,Ridge,5.821835580687279,5,Ridge,0.042221927054409,5
"Iran, Islamic Rep.",goal1,Bayesian,2.081655383197051,10,Ridge,0.012508685019579217,5
"Iran, Islamic Rep.",goal10,Bayesian,54.33610363173452,20,Ridge,0.11110057210858845,5
"Iran, Islamic Rep.",goal11,Bayesian,1.0791786983808442,5,Bayesian,0.011837912086185851,5
"Iran, Islamic Rep.",goal12,Bayesian,0.7615635466279198,20,Bayesian,0.009815888818555316,20
"Iran, Islamic Rep.",goal13,Bayesian,2.9816635323620844,10,Ridge,0.017628929594333938,5
"Iran, Islamic Rep.",goal14,Ridge,0.5337463142063469,15,Ridge,0.006988295289945292,15
"Iran, Islamic Rep.",goal15,Linear,0.2642105263157852,5,Bayesian,0.004934811831546766,5
"Iran, Islamic Rep.",goal16,Ridge,0.24648682888970247,20,Ridge,0.007895941492339844,20
"Iran, Islamic Rep.",goal17,Linear,2.2852008310249077,20,Linear,0.024765367914792447,20
"Iran, Islamic Rep.",goal2,Linear,0.04175900277008084,20,Ridge,0.0024651604729727383,20
"Iran, Islamic Rep.",goal3,Ridge,0.6622183558068183,5,Ridge,0.008550059273606058,5
"Iran, Islamic Rep.",goal4,Bayesian,1.5055819069826697,20,Bayesian,0.015493872357678896,20
"Iran, Islamic Rep.",goal5,Bayesian,0.32553988005448337,20,Bayesian,0.01232559828707025,20
"Iran, Islamic Rep.",goal6,Bayesian,1.0049777007302114,20,Linear,0.016274238227146687,20
"Iran, Islamic Rep.",goal7,Bayesian,0.16596496055061016,20,Ridge,0.0043711281211282664,20
"Iran, Islamic Rep.",goal8,Linear,1.0774099269337427,15,Ridge,0.010861784716941209,10
"Iran, Islamic Rep.",goal9,Ridge_Auto,5.593013123896939,5,Ridge,0.03756823410384677,5
Iraq,goal1,Bayesian,36.65034926472146,15,Ridge,0.028048802702754526,5
Iraq,goal10,Bayesian,0.5499418179109201,20,Ridge,0.003880330196119691,5
Iraq,goal11,Bayesian,2.183661175876635,5,Bayesian,0.022741886633251097,5
Iraq,goal12,Bayesian,2.19522814061949,15,Ridge,0.014710328691917497,5
Iraq,goal13,Bayesian,1.0088822256785128,10,Ridge,0.009846375311793276,10
Iraq,goal14,Ridge,3.3138755980861574,5,Ridge,0.021090669910173578,5
Iraq,goal15,Bayesian,0.6428148402268375,20,Bayesian,0.01669463317728019,5
Iraq,goal16,Ridge,1.7899608525445836,5,Ridge,0.014182575672968238,5
Iraq,goal17,Bayesian,10.563006697643187,5,Ridge,0.02884070701611884,5
Iraq,goal2,Linear,4.738412698412645,10,Linear,0.04069112267054709,10
Iraq,goal3,Linear,3.123174603174545,10,Linear,0.022668139313936055,10
Iraq,goal4,Bayesian,1.035304537557469,15,Ridge,0.013383477467825098,15
Iraq,goal5,Bayesian,3.8063132282789476,10,Ridge,0.04897005935770308,5
Iraq,goal6,Bayesian,13.833961547891406,5,Bayesian,0.06313720652906367,5
Iraq,goal7,Bayesian,1.6631858099996102,10,Ridge,0.014921304335438914,10
Iraq,goal8,Linear,0.44288233812042016,15,Ridge,0.007819243636549953,5
Iraq,goal9,Linear,3.0036842105260377,5,Linear,0.038182570883618844,5
Ireland,goal1,Bayesian,0.012927715060582661,15,Bayesian,0.0004738001335137872,5
Ireland,goal10,Linear,4.249775762156762,15,Linear,0.014695518282292118,20
Ireland,goal11,Linear,0.0,5,Linear,0.0,5
Ireland,goal12,Ridge,3.437930527656032,20,Linear,0.043224974200206254,20
Ireland,goal13,Bayesian,10.214201832990462,20,Ridge,0.045731667256919815,5
Ireland,goal14,Bayesian,0.3937374818386141,20,Bayesian,0.007367231787902995,20
Ireland,goal15,Ridge,2.3629578077423763,5,Ridge,0.014521363530132704,5
Ireland,goal16,Bayesian,0.22395806989206116,5,Bayesian,0.0036156837460753913,5
Ireland,goal17,Bayesian,5.542500900822224,5,Bayesian,0.028460460031972737,5
Ireland,goal2,Ridge,0.658286211396265,5,Ridge,0.009915400542290405,5
Ireland,goal3,Ridge,0.45767725097864265,5,Ridge,0.006250454453068342,5
Ireland,goal4,Linear,0.21051939058171484,20,Ridge,0.0035280053735282837,5
Ireland,goal5,Bayesian,0.3640552955558545,20,Ridge,0.007101877851876549,20
Ireland,goal6,Bayesian,1.0030418098736782,20,Bayesian,0.011637173468922008,20
Ireland,goal7,Ridge,0.16247573384014222,15,Linear,0.004461504992707376,15
Ireland,goal8,Ridge,1.188882122662045,5,Ridge,0.010847083053375502,5
Ireland,goal9,Ridge,3.9954414963027385,5,Ridge,0.01645253842053643,5
Israel,goal1,Linear,0.1532617728531846,20,Bayesian,0.0030820115678047897,20
Israel,goal10,Ridge,3.3445498042626567,5,Bayesian,0.020710603801835953,5
Israel,goal11,Linear,0.06371883656509525,20,Linear,0.0020637119113573396,20
Israel,goal12,Bayesian,1.0171693930920729,15,Bayesian,0.013451687374069167,15
Israel,goal13,Linear,3.249795918367449,15,Linear,0.016419738802178927,15
Israel,goal14,Bayesian,5.623897327668251,5,Bayesian,0.053655398233288076,5
Israel,goal15,Linear,0.830124653739557,20,Bayesian,0.015234853093646125,5
Israel,goal16,Ridge,2.712327098738578,5,Ridge,0.018506741765335257,5
Israel,goal17,Ridge_Auto,0.7298789837324291,5,Ridge,0.013150167053200698,5
Israel,goal2,Linear,1.7945360110803328,20,Linear,0.020828280378365288,20
Israel,goal3,Ridge,0.6516050456719654,5,Ridge,0.006131307345974053,5
Israel,goal4,Ridge,1.9616702914310817,5,Ridge,0.011813051484768414,5
Israel,goal5,Bayesian,3.3639126686930494,10,Bayesian,0.02025382586333626,10
Israel,goal6,Bayesian,0.33205164036022383,20,Bayesian,0.008269996933214918,20
Israel,goal7,Bayesian,0.5305007276460483,15,Bayesian,0.008033451465075912,5
Israel,goal8,Ridge,0.6341017833840583,5,Bayesian,0.007464395305906323,5
Israel,goal9,Bayesian,6.418897557042026,15,Bayesian,0.02394092605864281,15
Italy,goal1,Bayesian,0.2638825133617822,5,Ridge,0.004524905825016337,5
Italy,goal10,Linear,0.5543975069252125,20,Linear,0.007920369104579716,20
Italy,goal11,Ridge,0.44671318126887716,15,Ridge,0.005800901930356719,10
Italy,goal12,Bayesian,0.5083297354106416,5,Bayesian,0.009517137196892234,5
Italy,goal13,Ridge,2.160974336668044,5,Bayesian,0.014522962492606609,5
Italy,goal14,Bayesian,1.0139383649193252,20,Bayesian,0.014296129189392198,20
Italy,goal15,Ridge,3.3627142235757934,5,Ridge,0.01699810652630056,5
Italy,goal16,Ridge,1.4029743299041817,20,Ridge,0.013001467747556481,15
Italy,goal17,Ridge,0.7071944323619366,5,Ridge,0.009189427404866411,5
Italy,goal2,Linear,0.6356261022927648,15,Linear,0.009582830546656955,10
Italy,goal3,Bayesian,0.29949352710998134,20,Bayesian,0.005737552698294615,20
Italy,goal4,Linear,0.14197368421052112,20,Ridge,0.0025181778921798768,5
Italy,goal5,Bayesian,2.942563825194545,10,Bayesian,0.021056770280359162,10
Italy,goal6,Bayesian,0.8226949875569638,20,Bayesian,0.010950284048515065,20
Italy,goal7,Ridge,0.7453675511091248,5,Bayesian,0.009902262472774606,10
Italy,goal8,Bayesian,1.004561033021475,5,Ridge,0.010640075046985506,5
Italy,goal9,Bayesian,1.2692324027420585,5,Bayesian,0.009791276829331405,5
Jamaica,goal1,Bayesian,0.908051148832944,15,Ridge,0.008231927594711978,5
Jamaica,goal10,Linear,81.60675207756238,20,Bayesian,0.09759351634436039,5
Jamaica,goal11,Bayesian,0.005564079198716093,15,Bayesian,0.0007950814253591418,15
Jamaica,goal12,Linear,1.0978947368420946,5,Ridge,0.008549979071686978,5
Jamaica,goal13,Bayesian,0.4231733092324826,10,Bayesian,0.005823077924651689,10
Jamaica,goal14,Bayesian,0.11240645870328558,15,Bayesian,0.004125453680860934,15
Jamaica,goal15,Bayesian,0.46669080399633617,5,Bayesian,0.007612402876264144,5
Jamaica,goal16,Ridge,1.1803033454050262,10,Linear,0.015051195032922312,10
Jamaica,goal17,Ridge,1.8440191387559848,5,Ridge,0.015056800357279645,5
Jamaica,goal2,Ridge,1.295858172448943,10,Ridge,0.01817104755568371,10
Jamaica,goal3,Bayesian,1.504730204455053,10,Bayesian,0.013017530673850265,10
Jamaica,goal4,Ridge,9.914919530230716,5,Ridge,0.031307003419990535,5
Jamaica,goal5,Ridge,2.2695780774249306,5,Ridge,0.013905106738212162,5
Jamaica,goal6,Linear,1.4342243767312963,20,Linear,0.013248987854250887,20
Jamaica,goal7,Bayesian,0.33201819529683174,20,Bayesian,0.0073544407927130595,20
Jamaica,goal8,Linear,0.8428393351800465,20,Bayesian,0.011015096305630094,5
Jamaica,goal9,Linear,6.59691135733957,20,Linear,0.037664097521211706,15
Japan,goal1,Linear,0.008337950138503223,20,Linear,0.0008506113769271332,20
Japan,goal10,Bayesian,0.8296135510025007,15,Bayesian,0.006871629684246799,5
Japan,goal11,Bayesian,0.27620966492176585,5,Ridge,0.00473385964300687,10
Japan,goal12,Ridge,3.4997303175293903,5,Ridge,0.017222576809580833,5
Japan,goal13,Linear,1.5757420005038758,15,Linear,0.013517648042521637,15
Japan,goal14,Bayesian,1.6262087876513602,20,Bayesian,0.022725207123121142,20
Japan,goal15,Bayesian,0.8362698155248768,20,Bayesian,0.011443403271594038,5
Japan,goal16,Linear,1.063502141597354,15,Linear,0.01003951907899729,15
Japan,goal17,Bayesian,1.1902858368669949,5,Bayesian,0.012038779555293899,5
Japan,goal2,Ridge,0.4013602905395343,10,Ridge,0.00693422440920598,10
Japan,goal3,Bayesian,0.16272988967548827,10,Bayesian,0.0036322287972717048,10
Japan,goal4,Bayesian,0.3109827473654024,5,Bayesian,0.0031848777998015657,5
Japan,goal5,Linear,0.41192520775624764,20,Linear,0.00909731205339619,20
Japan,goal6,Ridge,0.35204202373693766,10,Ridge,0.004569597753284005,10
Japan,goal7,Linear,0.11724376731300781,20,Linear,0.0037490987743329465,20
Japan,goal8,Bayesian,0.010002997561429037,20,Linear,0.0011627906976743525,20
Japan,goal9,Bayesian,1.1037994998161442,10,Ridge,0.00925516171136776,5
Jordan,goal1,Bayesian,0.12293041179902149,20,Ridge,0.0025969094321793445,5
Jordan,goal10,Bayesian,8.823996253687122,15,Ridge,0.02422646760764787,5
Jordan,goal11,Ridge,0.2419096472223058,15,Linear,0.007142317338468233,15
Jordan,goal12,Linear,0.1207617728531945,20,Ridge,0.0031329081890878814,20
Jordan,goal13,Ridge,1.1166135137765334,10,Ridge,0.010362864167960827,10
Jordan,goal14,Ridge,9.990656807307788,5,Ridge,0.02143407945950609,5
Jordan,goal15,Ridge,0.26785558938667337,5,Ridge,0.00645930127663849,5
Jordan,goal16,Linear,1.3863296398891647,20,Linear,0.016573124536538482,20
Jordan,goal17,Ridge,3.864393214440989,5,Ridge,0.022967869099685182,5
